year,film_title,actor_name,actor_imdb_url,maj_academy_awards_usa_noms,maj_academy_awards_usa_wins,maj_bafta_awards_noms,maj_bafta_awards_wins,maj_golden_globes_usa_noms,maj_golden_globes_usa_wins,maj_actor_awards_noms,maj_actor_awards_wins,maj_directors_guild_of_america_usa_noms,maj_directors_guild_of_america_usa_wins,maj_writers_guild_of_america_usa_noms,maj_writers_guild_of_america_usa_wins,maj_pga_awards_noms,maj_pga_awards_wins,maj_critics_choice_awards_noms,maj_critics_choice_awards_wins,maj_film_independent_spirit_awards_noms,maj_film_independent_spirit_awards_wins,maj_satellite_awards_noms,maj_satellite_awards_wins,grp_prediction_online_noms,grp_prediction_online_wins,grp_us_regional_critics_noms,grp_us_regional_critics_wins,grp_national_critics_noms,grp_national_critics_wins,grp_international_film_noms,grp_international_film_wins,grp_major_festival_noms,grp_major_festival_wins,grp_television_noms,grp_television_wins,grp_audience_pop_noms,grp_audience_pop_wins,grp_genre_noms,grp_genre_wins,grp_voice_or_animation_noms,grp_voice_or_animation_wins,grp_negative_noms,grp_negative_wins,grp_other_noms,grp_other_wins
2004,Lost in Translation,Richard Allen,https://www.imdb.com/name/nm0020955/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Giovanni Ribisi,https://www.imdb.com/name/nm0000610/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,1,0,1,1
2004,Lost in Translation,Diamond Yukai,https://www.imdb.com/name/nm0846329/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Jun Maki,https://www.imdb.com/name/nm1155790/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Nao Asuka,https://www.imdb.com/name/nm0040174/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Tetsuro Naka,https://www.imdb.com/name/nm1440078/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Kanako Nakazato,https://www.imdb.com/name/nm1440079/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Fumihiro Hayashi,https://www.imdb.com/name/nm1435725/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Hiroko Kawasaki,https://www.imdb.com/name/nm1765870/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Daikon,https://www.imdb.com/name/nm1440099/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Anna Faris,https://www.imdb.com/name/nm0267506/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2004,Lost in Translation,Asuka Shimuzu,https://www.imdb.com/name/nm1440087/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Ikuko Takahashi,https://www.imdb.com/name/nm1440089/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Koichi Tanaka,https://www.imdb.com/name/nm1440092/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Hugo Codaro,https://www.imdb.com/name/nm1440062/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Akiko Monô,https://www.imdb.com/name/nm0598419/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Akimitsu Naruyama,https://www.imdb.com/name/nm1440080/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Hiroshi Kawashima,https://www.imdb.com/name/nm1440068/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Hiromi Toshikawa,https://www.imdb.com/name/nm1661271/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Nobuhiko Kitamura,https://www.imdb.com/name/nm1440069/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Nao Kitman,https://www.imdb.com/name/nm1440070/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Akira,https://www.imdb.com/name/nm1440058/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Kunichi Nomura,https://www.imdb.com/name/nm1440081/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Yasuhiko Hattori,https://www.imdb.com/name/nm1440065/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Shigekazu Aida,https://www.imdb.com/name/nm1440057/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Kazuo Yamada,https://www.imdb.com/name/nm0945228/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Akira Motomura,https://www.imdb.com/name/nm1440077/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Osamu Shigematu,https://www.imdb.com/name/nm1356531/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Takashi Fujii,https://www.imdb.com/name/nm1029524/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Kei Takyo,https://www.imdb.com/name/nm1440091/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Ryo Kondo,https://www.imdb.com/name/nm1440071/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Yumi Ikeda,https://www.imdb.com/name/nm1440067/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Yumika Saki,https://www.imdb.com/name/nm1440084/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Yuji Okabe,https://www.imdb.com/name/nm1440082/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Dietrich Bollmann,https://www.imdb.com/name/nm1440061/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Georg O.P. Eschert,https://www.imdb.com/name/nm1440063/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Mark Willms,https://www.imdb.com/name/nm1440094/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Lisle Wilkerson,https://www.imdb.com/name/nm0929127/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Sam Arnold,https://www.imdb.com/name/nm11355309/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Lost in Translation,Nancy Steiner,https://www.imdb.com/name/nm0825976/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Russell Crowe,https://www.imdb.com/name/nm0000128/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Paul Bettany,https://www.imdb.com/name/nm0079273/,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,Master and Commander: The Far Side of the World,James D'Arcy,https://www.imdb.com/name/nm0195439/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Edward Woodall,https://www.imdb.com/name/nm0940105/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Chris Larkin,https://www.imdb.com/name/nm0488271/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Max Pirkis,https://www.imdb.com/name/nm1263986/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Jack Randall,https://www.imdb.com/name/nm1470232/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Max Benitz,https://www.imdb.com/name/nm1263131/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Lee Ingleby,https://www.imdb.com/name/nm0408846/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Richard Pates,https://www.imdb.com/name/nm1476825/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Robert Pugh,https://www.imdb.com/name/nm0700059/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,Master and Commander: The Far Side of the World,Richard McCabe,https://www.imdb.com/name/nm0564500/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Ian Mercer,https://www.imdb.com/name/nm0580270/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Tony Dolan,https://www.imdb.com/name/nm1271649/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,David Threlfall,https://www.imdb.com/name/nm0861915/,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Billy Boyd,https://www.imdb.com/name/nm0101710/,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,Master and Commander: The Far Side of the World,Bryan Dick,https://www.imdb.com/name/nm0225246/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Joseph Morgan,https://www.imdb.com/name/nm0604784/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,George Innes,https://www.imdb.com/name/nm0409171/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,William Mannering,https://www.imdb.com/name/nm0543106/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Patrick Gallagher,https://www.imdb.com/name/nm0302466/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Alex Palmer,https://www.imdb.com/name/nm0658099/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Mark Lewis Jones,https://www.imdb.com/name/nm0428765/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,John DeSantis,https://www.imdb.com/name/nm0220883/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Ousmane Thiam,https://www.imdb.com/name/nm1475629/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Thierry Segall,https://www.imdb.com/name/nm1372002/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Aidan Black,https://www.imdb.com/name/nm1467922/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Master and Commander: The Far Side of the World,Stephen Douglas Butler,https://www.imdb.com/name/nm5048948/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Sean Penn,https://www.imdb.com/name/nm0000576/,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,5,7,8,4,1,0,4,9,1,1,0,0,1,1,0,0,1,0,4,2
2004,Mystic River,Tim Robbins,https://www.imdb.com/name/nm0000209/,1,1,2,0,1,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,7,2,5,4,6,3,1,0,3,13,0,1,1,0,1,0,0,0,1,0,4,2
2004,Mystic River,Kevin Bacon,https://www.imdb.com/name/nm0000102/,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,3,1,0,0,1,2,0,0,0,0,0,3,1
2004,Mystic River,Laurence Fishburne,https://www.imdb.com/name/nm0000401/,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
2004,Mystic River,Marcia Gay Harden,https://www.imdb.com/name/nm0001315/,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,8,0,4,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
2004,Mystic River,Laura Linney,https://www.imdb.com/name/nm0001473/,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,7,6,4,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1
2004,Mystic River,Kevin Chapman,https://www.imdb.com/name/nm0152430/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Tom Guiry,https://www.imdb.com/name/nm0347509/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2004,Mystic River,Emmy Rossum,https://www.imdb.com/name/nm0002536/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,Mystic River,Spencer Treat Clark,https://www.imdb.com/name/nm0004829/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2004,Mystic River,Andrew Mackin,https://www.imdb.com/name/nm1468297/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Adam Nelson,https://www.imdb.com/name/nm0625126/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Robert Wahlberg,https://www.imdb.com/name/nm0906301/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Jenny O'Hara,https://www.imdb.com/name/nm0641266/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,John Doman,https://www.imdb.com/name/nm0231283/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Cameron Bowen,https://www.imdb.com/name/nm0100807/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Jason Kelly,https://www.imdb.com/name/nm1467121/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Connor Paolo,https://www.imdb.com/name/nm1269733/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,T. Bruce Page,https://www.imdb.com/name/nm0656357/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Miles Herter,https://www.imdb.com/name/nm1344022/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Cayden Boyd,https://www.imdb.com/name/nm1064823/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,Mystic River,Tori Davis,https://www.imdb.com/name/nm0205581/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Jonathan Togo,https://www.imdb.com/name/nm1057047/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Shawn Fitzgibbon,https://www.imdb.com/name/nm1263428/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Will Lyman,https://www.imdb.com/name/nm0528164/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Celine du Tertre,https://www.imdb.com/name/nm1242579/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Ari Graynor,https://www.imdb.com/name/nm0310966/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Zabeth Russell,https://www.imdb.com/name/nm1288436/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Joe Stapleton,https://www.imdb.com/name/nm1369571/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Susan Willis,https://www.imdb.com/name/nm0932473/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,José Ramón Rosario,https://www.imdb.com/name/nm0741045/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Tom Kemp,https://www.imdb.com/name/nm0447376/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Charley Broderick,https://www.imdb.com/name/nm0110807/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Lonnie Farmer,https://www.imdb.com/name/nm0267772/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Celeste Oliva,https://www.imdb.com/name/nm0646496/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Bates Wilder,https://www.imdb.com/name/nm0928560/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Douglass Bowen Flynn,https://www.imdb.com/name/nm1388591/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Bill Thorpe,https://www.imdb.com/name/nm1452254/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Matty Blake,https://www.imdb.com/name/nm1357091/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Mystic River,Ken Cheeseman,https://www.imdb.com/name/nm0154914/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
